timestamp,temp_mean,temp_err,hum_mean,hum_err,press_mean,press_err,alt_mean,alt_err,voc_mean,voc_err
1776297925.658682,34.44513671875,0.02060546874999858,29.2306930399611,0.6556159591828141,1010.3030185555548,0.007649833839536768,24.564576649263138,0.0638404807524946,56276.0,13050.0
1776297927.6841047,34.56662109375,0.03251953124999929,29.758529400107772,0.07806264923982908,1010.3189884886199,0.0009408028150232894,24.43130275392523,0.007851220894112387,57938.5,3404.5
1776297929.7093875,34.6848828125,0.0263671875,29.42875502479187,0.07847467597609814,1010.3251897892101,0.0021976911336309968,24.379551582902643,0.018340158557686337,69044.0,2584.0
1776297931.7483373,34.7782421875,0.0205078125,29.09180588648482,0.07884377289095745,1010.3333175900434,0.0004471678416280156,24.311723714712585,0.003731678019187612,75845.0,878.0
1776297933.775452,34.849628906250004,0.01650390624999787,28.72861374802411,0.08734814602942009,1010.3438412760001,0.003489741358350784,24.22390249771447,0.029122132849279225,80625.0,1286.0
1776297935.7981772,34.908222656250004,0.01240234375000071,28.35681351615803,0.09857441917670684,1010.3490673889386,0.003278719462855406,24.180290310564267,0.02736102595138412,85449.0,1197.0
1776297937.837099,34.951289062499995,0.01054687499999929,28.014905102435314,0.0791856477986208,1010.3409790702669,0.0028251922228719195,24.247787815758258,0.02357647845996702,88122.0,878.0
1776297939.85819,34.99298828125,0.007714843750001421,27.728753759821615,0.06549955970243992,1010.3517257459388,0.003052038051237105,24.158106249395374,0.025469307564817356,93272.0,2908.0
1776297941.8688655,35.001875,0.0070312500000007105,27.473378078425544,0.05837741344792846,1010.3514353700327,0.0010453385962705397,24.16052941387608,0.008723369748999232,97398.5,53.5
1776297943.8943021,34.97921875,0.0007812499999992895,27.259751522220135,0.03290335687081125,1010.3439636091567,0.002228065025747128,24.222881594995037,0.01859335482285296,99901.0,28.0
1776297945.9231322,34.98078125,0.004296875000001421,27.15277060205012,0.01408558842144636,1010.322804465856,0.01148134088310826,24.399458012401148,0.09581419861897089,103286.0,392.0
1776297947.9534218,34.960078124999995,0.005468750000002132,27.148295915374263,0.005033737453155496,1010.27459863735,0.011655344351822805,24.80175355015654,0.0972700519720533,103770.0,274.0
1776297949.9579248,34.945917968749995,0.0010742187500021316,27.24048102606334,0.03836588759352111,1010.218723102261,0.01583625974961933,25.268075455307613,0.1321679350022258,106040.5,190.5
1776297952.0050232,34.961640625,0.0048828125,27.38470674332872,0.01690890396514355,1010.1664112514496,0.010409568482259601,25.704673920695964,0.08688092268275582,107556.0,229.0
1776297954.0274396,34.9821484375,0.00390625,27.35343694257459,0.016167045771100064,1010.1422048976203,0.008504237382112478,25.906708184373592,0.07097991888577049,110720.5,242.5
1776297956.0636394,34.98751953125,0.001855468750001421,27.227481552425893,0.033117246316171745,1010.1018305873306,0.012729301142826444,26.243694802497068,0.10624750506368663,112696.5,394.5
1776297958.1070886,34.96955078125,0.006738281250001421,27.0777333035686,0.03348748467885976,1010.0440750347342,0.015504422260505635,26.725773801828936,0.129416566819204,114891.5,186.5
1776297960.1252759,34.95431640625,0.001855468750001421,26.93934607978899,0.04401140252275759,1009.987312860622,0.01448668038563028,27.19958257271226,0.12092690222434932,116981.0,232.0
1776297962.142385,34.936542968750004,0.0051757812499992895,26.737925604540113,0.0524315663788677,1009.9193344527695,0.014685572230177968,27.767044706864667,0.12259382394583795,118672.0,677.0
1776297964.1700673,34.90353515625,0.01396484374999929,26.491834031930892,0.050320415494025994,1009.8825004846631,0.008078501715999664,28.07453536619053,0.06744059065322539,119524.0,1292.0
1776297966.1905937,34.834492187500004,0.02187499999999787,26.286919598047234,0.042692460471512206,1009.8451464192606,0.007938492164214495,28.386377584856895,0.06627375398940671,122109.5,210.5
1776297968.217535,34.736347656250004,0.02548828125000213,26.123596753202328,0.03474534127529516,1009.824828055412,0.004237458251964199,28.556004762270824,0.03537659736143972,123649.0,648.0
1776297970.222436,34.645136718749995,0.02021484375000071,26.012785799216445,0.023395367724562632,1009.8088767812867,5.5497842538443365e-05,28.689175432688607,0.0004633319843740935,124780.0,308.0
1776297972.2969213,34.570917968749995,0.01884765624999929,25.946977495260697,0.017828513971165805,1009.8059783500937,0.0005462692984110618,28.713373445272474,0.004560621002561049,126070.5,359.5
1776297974.319153,34.502265625,0.012109375000001421,25.903412583162158,0.0009684220369923224,1009.7999379103753,0.0024018696214511692,28.76380321141808,0.020052509142487907,127248.5,274.5
1776297976.350999,34.473359375,0.002343750000001421,25.982676074309992,0.02701086155012078,1009.7944297325871,0.0003518026553024356,28.809789464375797,0.002937110763047812,129162.0,1085.0
1776297978.37559,34.476582031250004,0.0036132812500007105,26.1189970862972,0.032961477546713525,1009.790960563148,0.0006886952279501202,28.838752717878204,0.005749757040707237,128918.0,94.0
1776297980.3886213,34.494257812499995,0.0046874999999992895,26.256620233001314,0.033082967506855354,1009.786731637941,0.001053747707032926,28.87405909751686,0.008797525519725014,129961.0,382.0
1776297982.4028995,34.521992187500004,0.00859374999999929,26.4279511111584,0.04435986459982111,1009.7929399326406,0.002752242708254471,28.822227457047184,0.02297780081794265,130247.0,0.0
1776297984.4420888,34.559687499999995,0.01152343749999929,26.627646658337206,0.03920402674290813,1009.8032725056196,0.0014327133895335464,28.73596367279137,0.011961274361631524,131753.5,637.5
1776297986.4604208,34.6028515625,0.010937499999997158,26.967824109791838,0.13514992707021278,1009.7997749332162,0.0004143109472920514,28.765163841551555,0.0034589617481817214,131119.5,680.5
1776297988.4976923,34.64103515625,0.008886718749998579,27.404525907271328,0.09693677882470553,1009.8047502780821,0.0014740604275971236,28.72362622208367,0.01230645322135615,130876.5,629.5
1776297990.5080712,34.67072265625,0.006542968749997158,27.93298797980279,0.14400589381069118,1009.8115267758765,0.0023915450798881466,28.667051601745136,0.019966127020223823,130830.5,870.5
1776297992.547305,34.70783203125,0.011621093750001421,28.339447279716126,0.03973691806518076,1009.8032965303339,0.005443507907443745,28.73576319030549,0.04544613793183849,132505.5,1389.5
1776297994.590171,34.751875,0.00800781250000071,28.387527034674164,0.010377395604434625,1009.8064911273519,0.003535925329174461,28.70909247992235,0.029520254466593343,134047.0,51.0
1776297996.605083,34.787617187500004,0.007226562499997868,28.30207731625721,0.032571243112879955,1009.8065381779395,0.0031256514677693303,28.708699661208883,0.026095014635673763,134715.5,820.5
1776297998.6258166,34.815546874999995,0.010351562500002132,28.12479109337906,0.0681869865712148,1009.8165505130535,0.003882489002364764,28.6251103903743,0.03241333687444481,135131.5,1135.5
1776298000.6572409,34.857050781249995,0.009863281250002132,27.88262523951086,0.05984887329154098,1009.8172967341432,0.003076618067382242,28.618880474157812,0.025685429660441628,136321.0,368.0
1776298002.6880598,34.89884765625,0.01240234375000071,27.596798307112252,0.07329285740274649,1009.806212427043,0.00022757461391620382,28.71141921389563,0.0018999445375005308,135901.0,157.0
1776298004.758944,34.94806640625,0.011621093750001421,27.372571420389143,0.043013357190000434,1009.7994408801255,0.006337323542027207,28.767952887995897,0.05290848752872712,137279.5,1012.5
1776298006.7500377,34.9860546875,0.0056640624999992895,27.246584449665622,0.013261527060869582,1009.7934879825482,0.0014236935477924817,28.8176519049265,0.011886063787132528,138137.0,1025.0
1776298008.7823503,35.013203125,0.005859375,27.24336384349374,0.008732625675188288,1009.7925194943533,0.005288116737347082,28.825737662253374,0.04414920736875594,138888.5,54.5
1776298010.794808,35.048359375000004,0.010156249999997868,27.326012683435536,0.028343713454715314,1009.7827656674502,0.000845429168634837,28.90717023071411,0.0070583388125093904,139491.0,0.0
1776298012.854111,35.096015625,0.0126953125,27.462053668968426,0.04510224977546429,1009.7883295060044,0.0006989782150981227,28.86071882815672,0.005835619631982425,139162.0,0.0
1776298014.8606231,35.14396484375,0.010644531250001421,27.60653022079614,0.02569726480958323,1009.7926082637903,0.005230662526116703,28.824996545700323,0.04366953295273035,140322.0,278.0
1776298016.8843553,35.19083984375,0.01240234375000071,27.59672735596323,0.02098896826980834,1009.7995035737223,0.00066831138769885,28.767429344308614,0.0055795388553328,141500.5,339.5
1776298018.9252787,35.23849609375,0.010644531250001421,27.48509143359064,0.037644937479514695,1009.8076774396202,4.953262924800583e-05,28.699188319608325,0.0004135309125299358,141783.5,56.5
1776298020.9321406,35.2801953125,0.01093750000000071,27.3867707832189,0.023841999369295763,1009.8139424902206,0.0013107442820796678,28.646883700599584,0.01094289894752265,142068.0,114.0
1776298022.9799385,35.3235546875,0.009765625,27.379417601406878,0.009077899929552657,1009.8123810408101,0.0015016294065048896,28.65991965001644,0.012536540993163925,142526.0,115.0
1776298024.9899507,35.35763671875,0.01025390625,27.382289990119745,0.0036162920281288535,1009.8148779094437,0.0019400375658733537,28.63907425572372,0.016196613941865223,142527.0,345.0
1776298027.0555792,35.398359375,0.006250000000001421,27.396732519081798,0.0022251332888743036,1009.828309763479,0.001499891638502504,28.52693756492777,0.012521873090586055,142526.0,115.0
1776298029.037687,35.425703125,0.006445312499998579,27.432074644510703,0.008804048694830868,1009.826733240203,0.0009412242836788209,28.540099202410858,0.007857838276180473,143743.5,408.5
1776298031.1040618,35.461933593750004,0.009863281250002132,27.437888518055807,0.0008334456375767019,1009.8292354034819,0.00041248910258673277,28.51920983814564,0.003443670347881067,143861.5,526.5
1776298033.130705,35.4846875,0.004101562499997158,27.40126631786308,0.021677388662350694,1009.8280083652987,0.002041379006527677,28.529453799931765,0.01704249451593043,144447.0,59.0
1776298035.1610348,35.4958203125,0.005273437500001421,27.341651001969414,0.01056312779510904,1009.8252321035047,0.0018708658226955777,28.552631502039183,0.015618996472108293,144451.0,767.0
1776298037.1876307,35.52072265625,0.006933593749998579,27.302474573457687,0.007670157841284109,1009.8249005565663,1.6795536396330135e-05,28.555399423272068,0.00014021822992660304,145102.0,714.0
1776298039.2070005,35.547480468749995,0.004980468750002132,27.24145894336445,0.021583433424567033,1009.8153044932887,0.002354881735584513,28.63551288081736,0.01965997873990233,145576.0,0.0
1776298041.2230482,35.55119140625,0.002832031250001421,27.211519657973113,0.002987433297723996,1009.8266959489895,0.0041338930230381266,28.54041058342751,0.03451192702916117,145696.0,120.0
1776298043.2454257,35.53537109375,0.0032226562499992895,27.105753993543708,0.04697824374719595,1009.8287929448006,2.9173617292599374e-05,28.522903709978333,0.00024355638911188748,147089.5,61.5
1776298045.259115,35.51828125,0.005273437500001421,26.91487765331822,0.04982689737374102,1009.8402350327399,0.0027511619211395555,28.427379727690713,0.02296790657294956,148323.5,310.5
1776298047.3171246,35.4925,0.0068359375,26.657820767451746,0.07998611259551502,1009.8435167389335,0.0036956816813926707,28.399982661225366,0.03085309068144504,150212.5,63.5
1776298049.3438368,35.471308593749995,0.003027343750002131,26.38247575309857,0.06857919858541095,1009.8481980219716,0.0014679655814688886,28.36090139456094,0.0122551423814663,150276.5,127.5
1776298051.3686285,35.458515625000004,0.003320312499997868,26.14929092315324,0.043928332914703105,1009.8464782177471,0.00019125735593661375,28.375258985793806,0.0015966923123205135,150660.5,256.5
1776298053.402917,35.439570312499995,0.005468750000002132,26.063187834882186,0.0031690819678047433,1009.8513370770835,0.002851141077940156,28.33469540576644,0.023802364549945665,150917.5,128.5
